row,desk,date,firstHalf,secondHalf
6665,CLUJ_5_beta_13.2,08/03/2024,FALSE,TRUE
6666,CLUJ_5_beta_13.3,08/03/2024,TRUE,TRUE
6667,CLUJ_5_beta_13.4,08/03/2024,FALSE,TRUE
6668,CLUJ_5_beta_14.1,08/03/2024,FALSE,FALSE
6669,CLUJ_5_beta_14.2,08/03/2024,FALSE,FALSE
6670,CLUJ_5_beta_14.3,08/03/2024,FALSE,TRUE
6671,CLUJ_5_beta_14.4,08/03/2024,TRUE,FALSE
6672,CLUJ_5_beta_15.1,08/03/2024,FALSE,FALSE
6673,CLUJ_5_beta_15.2,08/03/2024,TRUE,FALSE
6674,CLUJ_5_beta_15.3,08/03/2024,FALSE,FALSE
6675,CLUJ_5_beta_15.4,08/03/2024,FALSE,FALSE
6676,CLUJ_5_beta_16.1,08/03/2024,TRUE,TRUE
6677,CLUJ_5_beta_16.2,08/03/2024,TRUE,FALSE
6678,CLUJ_5_beta_16.3,08/03/2024,FALSE,TRUE
6679,CLUJ_5_beta_16.4,08/03/2024,FALSE,TRUE
6680,CLUJ_5_beta_17.1,08/03/2024,TRUE,FALSE
6681,CLUJ_5_beta_17.2,08/03/2024,TRUE,FALSE
6682,CLUJ_5_beta_17.3,08/03/2024,TRUE,TRUE
6683,CLUJ_5_beta_17.4,08/03/2024,TRUE,FALSE
6684,CLUJ_5_beta_18.1,08/03/2024,TRUE,TRUE
6685,CLUJ_5_beta_18.2,08/03/2024,TRUE,TRUE
6686,CLUJ_5_beta_18.3,08/03/2024,FALSE,FALSE
6687,CLUJ_5_beta_18.4,08/03/2024,FALSE,FALSE
6688,CLUJ_5_beta_18.5,08/03/2024,TRUE,FALSE
6689,CLUJ_5_beta_19.1,08/03/2024,TRUE,TRUE
6690,CLUJ_5_beta_19.2,08/03/2024,TRUE,FALSE
6691,CLUJ_5_beta_19.3,08/03/2024,FALSE,FALSE
6692,CLUJ_5_beta_19.4,08/03/2024,TRUE,TRUE
6693,CLUJ_5_beta_19.5,08/03/2024,FALSE,TRUE
6694,CLUJ_5_beta_19.6,08/03/2024,TRUE,TRUE
6695,CLUJ_5_beta_20.1,08/03/2024,FALSE,FALSE
6696,CLUJ_5_beta_20.2,08/03/2024,FALSE,TRUE
6697,CLUJ_5_beta_20.3,08/03/2024,TRUE,TRUE
6698,CLUJ_5_beta_20.4,08/03/2024,TRUE,FALSE
6699,CLUJ_5_beta_21.1,08/03/2024,FALSE,TRUE
6700,CLUJ_5_beta_21.2,08/03/2024,TRUE,FALSE
6701,CLUJ_5_beta_21.3,08/03/2024,FALSE,FALSE
6702,CLUJ_5_beta_21.4,08/03/2024,FALSE,TRUE
6703,CLUJ_5_beta_22.1,08/03/2024,TRUE,FALSE
6704,CLUJ_5_beta_22.2,08/03/2024,TRUE,TRUE
6705,CLUJ_5_beta_22.3,08/03/2024,FALSE,TRUE
6706,CLUJ_5_beta_22.4,08/03/2024,TRUE,TRUE
6707,CLUJ_5_beta_23.1,08/03/2024,TRUE,TRUE
6708,CLUJ_5_beta_23.2,08/03/2024,FALSE,TRUE
6709,CLUJ_5_beta_23.3,08/03/2024,FALSE,FALSE
6710,CLUJ_5_beta_23.4,08/03/2024,TRUE,TRUE
6711,CLUJ_5_beta_24.1,08/03/2024,FALSE,TRUE
6712,CLUJ_5_beta_24.2,08/03/2024,TRUE,FALSE
6713,CLUJ_5_beta_24.3,08/03/2024,FALSE,TRUE
6714,CLUJ_5_beta_24.4,08/03/2024,TRUE,TRUE
6715,CLUJ_5_beta_25.1,08/03/2024,FALSE,FALSE
6716,CLUJ_5_beta_25.2,08/03/2024,FALSE,FALSE
6717,CLUJ_5_beta_25.3,08/03/2024,TRUE,TRUE
6718,CLUJ_5_beta_25.4,08/03/2024,TRUE,FALSE
6719,CLUJ_5_beta_26.1,08/03/2024,FALSE,FALSE
6720,CLUJ_5_beta_26.2,08/03/2024,TRUE,FALSE
6721,CLUJ_5_beta_26.3,08/03/2024,TRUE,FALSE
6722,CLUJ_5_beta_26.4,08/03/2024,TRUE,TRUE
6723,CLUJ_5_beta_27.1,08/03/2024,TRUE,TRUE
6724,CLUJ_5_beta_27.2,08/03/2024,TRUE,FALSE
6725,CLUJ_5_beta_27.3,08/03/2024,TRUE,FALSE
6726,CLUJ_5_beta_27.4,08/03/2024,FALSE,FALSE
6727,CLUJ_5_beta_28.1,08/03/2024,FALSE,TRUE
6728,CLUJ_5_beta_28.2,08/03/2024,FALSE,TRUE
6729,CLUJ_5_beta_28.3,08/03/2024,TRUE,FALSE
6730,CLUJ_5_beta_28.4,08/03/2024,TRUE,FALSE
6731,CLUJ_5_beta_29.1,08/03/2024,TRUE,FALSE
6732,CLUJ_5_beta_29.2,08/03/2024,TRUE,FALSE
6733,CLUJ_5_beta_29.3,08/03/2024,FALSE,FALSE
6734,CLUJ_5_beta_29.4,08/03/2024,FALSE,TRUE
6735,CLUJ_5_beta_30.1,08/03/2024,TRUE,FALSE
6736,CLUJ_5_beta_30.2,08/03/2024,FALSE,TRUE
6737,CLUJ_5_beta_30.3,08/03/2024,TRUE,FALSE
6738,CLUJ_5_beta_30.4,08/03/2024,TRUE,FALSE
6739,CLUJ_5_beta_31.1,08/03/2024,TRUE,TRUE
6740,CLUJ_5_beta_31.2,08/03/2024,FALSE,FALSE
6741,CLUJ_5_beta_31.3,08/03/2024,TRUE,TRUE
6742,CLUJ_5_beta_31.4,08/03/2024,FALSE,FALSE
6743,CLUJ_5_beta_32.1,08/03/2024,TRUE,FALSE
6744,CLUJ_5_beta_32.2,08/03/2024,TRUE,FALSE
6745,CLUJ_5_beta_32.3,08/03/2024,TRUE,TRUE
6746,CLUJ_5_beta_32.4,08/03/2024,TRUE,FALSE
6747,CLUJ_5_beta_33.1,08/03/2024,FALSE,FALSE
6748,CLUJ_5_beta_33.2,08/03/2024,FALSE,TRUE
6749,CLUJ_5_beta_33.3,08/03/2024,FALSE,TRUE
6750,CLUJ_5_beta_33.4,08/03/2024,FALSE,FALSE
6751,CLUJ_5_beta_1.1,11/03/2024,FALSE,FALSE
6752,CLUJ_5_beta_1.2,11/03/2024,FALSE,FALSE
6753,CLUJ_5_beta_1.3,11/03/2024,TRUE,FALSE
6754,CLUJ_5_beta_1.4,11/03/2024,TRUE,FALSE
6755,CLUJ_5_beta_2.1,11/03/2024,FALSE,TRUE
6756,CLUJ_5_beta_2.2,11/03/2024,FALSE,TRUE
6757,CLUJ_5_beta_2.3,11/03/2024,TRUE,TRUE
6758,CLUJ_5_beta_2.4,11/03/2024,TRUE,FALSE
6759,CLUJ_5_beta_3.1,11/03/2024,TRUE,FALSE
6760,CLUJ_5_beta_3.2,11/03/2024,TRUE,FALSE
6761,CLUJ_5_beta_3.3,11/03/2024,FALSE,TRUE
6762,CLUJ_5_beta_3.4,11/03/2024,FALSE,TRUE
6763,CLUJ_5_beta_4.1,11/03/2024,TRUE,FALSE
6764,CLUJ_5_beta_4.2,11/03/2024,TRUE,FALSE
6765,CLUJ_5_beta_4.3,11/03/2024,FALSE,FALSE
6766,CLUJ_5_beta_4.4,11/03/2024,TRUE,FALSE
6767,CLUJ_5_beta_5.1,11/03/2024,TRUE,FALSE
6768,CLUJ_5_beta_5.2,11/03/2024,FALSE,TRUE
6769,CLUJ_5_beta_5.3,11/03/2024,TRUE,TRUE
6770,CLUJ_5_beta_5.4,11/03/2024,FALSE,FALSE
6771,CLUJ_5_beta_6.1,11/03/2024,TRUE,FALSE
6772,CLUJ_5_beta_6.2,11/03/2024,FALSE,TRUE
6773,CLUJ_5_beta_6.3,11/03/2024,FALSE,FALSE
6774,CLUJ_5_beta_6.4,11/03/2024,TRUE,TRUE
6775,CLUJ_5_beta_7.1,11/03/2024,FALSE,FALSE
6776,CLUJ_5_beta_7.2,11/03/2024,FALSE,FALSE
6777,CLUJ_5_beta_7.3,11/03/2024,FALSE,TRUE
6778,CLUJ_5_beta_7.4,11/03/2024,FALSE,TRUE
6779,CLUJ_5_beta_8.1,11/03/2024,FALSE,TRUE
6780,CLUJ_5_beta_8.2,11/03/2024,TRUE,FALSE
6781,CLUJ_5_beta_8.3,11/03/2024,FALSE,TRUE
6782,CLUJ_5_beta_8.4,11/03/2024,TRUE,TRUE
6783,CLUJ_5_beta_9.1,11/03/2024,FALSE,FALSE
6784,CLUJ_5_beta_9.2,11/03/2024,FALSE,TRUE
6785,CLUJ_5_beta_9.3,11/03/2024,FALSE,FALSE
6786,CLUJ_5_beta_9.4,11/03/2024,TRUE,FALSE
6787,CLUJ_5_beta_10.1,11/03/2024,TRUE,TRUE
6788,CLUJ_5_beta_10.2,11/03/2024,TRUE,TRUE
6789,CLUJ_5_beta_10.3,11/03/2024,TRUE,FALSE
6790,CLUJ_5_beta_10.4,11/03/2024,FALSE,FALSE
6791,CLUJ_5_beta_11.1,11/03/2024,FALSE,TRUE
6792,CLUJ_5_beta_11.2,11/03/2024,TRUE,TRUE
6793,CLUJ_5_beta_11.3,11/03/2024,TRUE,TRUE
6794,CLUJ_5_beta_11.4,11/03/2024,TRUE,TRUE
6795,CLUJ_5_beta_12.1,11/03/2024,FALSE,TRUE
6796,CLUJ_5_beta_12.2,11/03/2024,TRUE,TRUE
6797,CLUJ_5_beta_12.3,11/03/2024,TRUE,FALSE
6798,CLUJ_5_beta_12.4,11/03/2024,FALSE,FALSE
6799,CLUJ_5_beta_13.1,11/03/2024,TRUE,TRUE
6800,CLUJ_5_beta_13.2,11/03/2024,TRUE,FALSE
6801,CLUJ_5_beta_13.3,11/03/2024,FALSE,TRUE
6802,CLUJ_5_beta_13.4,11/03/2024,FALSE,TRUE
6803,CLUJ_5_beta_14.1,11/03/2024,TRUE,FALSE
6804,CLUJ_5_beta_14.2,11/03/2024,TRUE,FALSE
6805,CLUJ_5_beta_14.3,11/03/2024,TRUE,TRUE
6806,CLUJ_5_beta_14.4,11/03/2024,TRUE,TRUE
6807,CLUJ_5_beta_15.1,11/03/2024,TRUE,TRUE
6808,CLUJ_5_beta_15.2,11/03/2024,FALSE,TRUE
6809,CLUJ_5_beta_15.3,11/03/2024,FALSE,FALSE
6810,CLUJ_5_beta_15.4,11/03/2024,TRUE,TRUE
6811,CLUJ_5_beta_16.1,11/03/2024,FALSE,FALSE
6812,CLUJ_5_beta_16.2,11/03/2024,FALSE,FALSE
6813,CLUJ_5_beta_16.3,11/03/2024,TRUE,TRUE
6814,CLUJ_5_beta_16.4,11/03/2024,FALSE,TRUE
6815,CLUJ_5_beta_17.1,11/03/2024,FALSE,FALSE
6816,CLUJ_5_beta_17.2,11/03/2024,TRUE,TRUE
6817,CLUJ_5_beta_17.3,11/03/2024,TRUE,TRUE
6818,CLUJ_5_beta_17.4,11/03/2024,FALSE,FALSE
6819,CLUJ_5_beta_18.1,11/03/2024,FALSE,TRUE
6820,CLUJ_5_beta_18.2,11/03/2024,FALSE,FALSE
6821,CLUJ_5_beta_18.3,11/03/2024,TRUE,FALSE
6822,CLUJ_5_beta_18.4,11/03/2024,FALSE,FALSE
6823,CLUJ_5_beta_18.5,11/03/2024,FALSE,TRUE
6824,CLUJ_5_beta_19.1,11/03/2024,TRUE,FALSE
6825,CLUJ_5_beta_19.2,11/03/2024,FALSE,TRUE
6826,CLUJ_5_beta_19.3,11/03/2024,TRUE,TRUE
6827,CLUJ_5_beta_19.4,11/03/2024,FALSE,TRUE
6828,CLUJ_5_beta_19.5,11/03/2024,TRUE,FALSE
6829,CLUJ_5_beta_19.6,11/03/2024,TRUE,TRUE
6830,CLUJ_5_beta_20.1,11/03/2024,FALSE,TRUE
6831,CLUJ_5_beta_20.2,11/03/2024,FALSE,TRUE
6832,CLUJ_5_beta_20.3,11/03/2024,TRUE,FALSE
6833,CLUJ_5_beta_20.4,11/03/2024,TRUE,TRUE
6834,CLUJ_5_beta_21.1,11/03/2024,TRUE,FALSE
6835,CLUJ_5_beta_21.2,11/03/2024,FALSE,TRUE
6836,CLUJ_5_beta_21.3,11/03/2024,FALSE,TRUE
6837,CLUJ_5_beta_21.4,11/03/2024,FALSE,TRUE
6838,CLUJ_5_beta_22.1,11/03/2024,FALSE,TRUE
6839,CLUJ_5_beta_22.2,11/03/2024,FALSE,FALSE
6840,CLUJ_5_beta_22.3,11/03/2024,TRUE,FALSE
6841,CLUJ_5_beta_22.4,11/03/2024,FALSE,TRUE
6842,CLUJ_5_beta_23.1,11/03/2024,FALSE,TRUE
6843,CLUJ_5_beta_23.2,11/03/2024,TRUE,TRUE
6844,CLUJ_5_beta_23.3,11/03/2024,FALSE,FALSE
6845,CLUJ_5_beta_23.4,11/03/2024,TRUE,TRUE
6846,CLUJ_5_beta_24.1,11/03/2024,TRUE,TRUE
6847,CLUJ_5_beta_24.2,11/03/2024,FALSE,FALSE
6848,CLUJ_5_beta_24.3,11/03/2024,FALSE,FALSE
6849,CLUJ_5_beta_24.4,11/03/2024,FALSE,FALSE
6850,CLUJ_5_beta_25.1,11/03/2024,FALSE,TRUE
6851,CLUJ_5_beta_25.2,11/03/2024,TRUE,FALSE
6852,CLUJ_5_beta_25.3,11/03/2024,FALSE,TRUE
6853,CLUJ_5_beta_25.4,11/03/2024,TRUE,FALSE
6854,CLUJ_5_beta_26.1,11/03/2024,FALSE,FALSE
6855,CLUJ_5_beta_26.2,11/03/2024,TRUE,TRUE
6856,CLUJ_5_beta_26.3,11/03/2024,FALSE,FALSE
6857,CLUJ_5_beta_26.4,11/03/2024,TRUE,TRUE
6858,CLUJ_5_beta_27.1,11/03/2024,TRUE,TRUE
6859,CLUJ_5_beta_27.2,11/03/2024,TRUE,TRUE
6860,CLUJ_5_beta_27.3,11/03/2024,FALSE,TRUE
6861,CLUJ_5_beta_27.4,11/03/2024,FALSE,FALSE
6862,CLUJ_5_beta_28.1,11/03/2024,TRUE,FALSE
6863,CLUJ_5_beta_28.2,11/03/2024,FALSE,FALSE
6864,CLUJ_5_beta_28.3,11/03/2024,FALSE,TRUE
6865,CLUJ_5_beta_28.4,11/03/2024,TRUE,FALSE
6866,CLUJ_5_beta_29.1,11/03/2024,TRUE,TRUE
6867,CLUJ_5_beta_29.2,11/03/2024,FALSE,FALSE
6868,CLUJ_5_beta_29.3,11/03/2024,TRUE,TRUE
6869,CLUJ_5_beta_29.4,11/03/2024,FALSE,FALSE
6870,CLUJ_5_beta_30.1,11/03/2024,FALSE,FALSE
6871,CLUJ_5_beta_30.2,11/03/2024,FALSE,TRUE
6872,CLUJ_5_beta_30.3,11/03/2024,FALSE,FALSE
6873,CLUJ_5_beta_30.4,11/03/2024,FALSE,FALSE
6874,CLUJ_5_beta_31.1,11/03/2024,TRUE,TRUE
6875,CLUJ_5_beta_31.2,11/03/2024,FALSE,TRUE
6876,CLUJ_5_beta_31.3,11/03/2024,FALSE,TRUE
6877,CLUJ_5_beta_31.4,11/03/2024,FALSE,TRUE
6878,CLUJ_5_beta_32.1,11/03/2024,TRUE,FALSE
6879,CLUJ_5_beta_32.2,11/03/2024,FALSE,FALSE
6880,CLUJ_5_beta_32.3,11/03/2024,FALSE,FALSE
6881,CLUJ_5_beta_32.4,11/03/2024,FALSE,FALSE
6882,CLUJ_5_beta_33.1,11/03/2024,TRUE,FALSE
6883,CLUJ_5_beta_33.2,11/03/2024,TRUE,FALSE
6884,CLUJ_5_beta_33.3,11/03/2024,FALSE,TRUE
6885,CLUJ_5_beta_33.4,11/03/2024,TRUE,TRUE
6886,CLUJ_5_beta_1.1,12/03/2024,TRUE,TRUE
6887,CLUJ_5_beta_1.2,12/03/2024,TRUE,TRUE
6888,CLUJ_5_beta_1.3,12/03/2024,FALSE,FALSE
6889,CLUJ_5_beta_1.4,12/03/2024,TRUE,TRUE
6890,CLUJ_5_beta_2.1,12/03/2024,FALSE,FALSE
6891,CLUJ_5_beta_2.2,12/03/2024,FALSE,FALSE
6892,CLUJ_5_beta_2.3,12/03/2024,TRUE,TRUE
6893,CLUJ_5_beta_2.4,12/03/2024,FALSE,TRUE
6894,CLUJ_5_beta_3.1,12/03/2024,FALSE,TRUE
6895,CLUJ_5_beta_3.2,12/03/2024,FALSE,FALSE
6896,CLUJ_5_beta_3.3,12/03/2024,FALSE,TRUE
6897,CLUJ_5_beta_3.4,12/03/2024,TRUE,TRUE
6898,CLUJ_5_beta_4.1,12/03/2024,TRUE,FALSE
6899,CLUJ_5_beta_4.2,12/03/2024,FALSE,FALSE
6900,CLUJ_5_beta_4.3,12/03/2024,FALSE,TRUE
6901,CLUJ_5_beta_4.4,12/03/2024,TRUE,TRUE
6902,CLUJ_5_beta_5.1,12/03/2024,TRUE,FALSE
6903,CLUJ_5_beta_5.2,12/03/2024,TRUE,FALSE
6904,CLUJ_5_beta_5.3,12/03/2024,FALSE,TRUE
6905,CLUJ_5_beta_5.4,12/03/2024,FALSE,FALSE
6906,CLUJ_5_beta_6.1,12/03/2024,FALSE,FALSE
6907,CLUJ_5_beta_6.2,12/03/2024,FALSE,TRUE
6908,CLUJ_5_beta_6.3,12/03/2024,TRUE,TRUE
6909,CLUJ_5_beta_6.4,12/03/2024,TRUE,TRUE
6910,CLUJ_5_beta_7.1,12/03/2024,TRUE,TRUE
6911,CLUJ_5_beta_7.2,12/03/2024,FALSE,TRUE
6912,CLUJ_5_beta_7.3,12/03/2024,FALSE,FALSE
6913,CLUJ_5_beta_7.4,12/03/2024,TRUE,TRUE
6914,CLUJ_5_beta_8.1,12/03/2024,FALSE,TRUE
6915,CLUJ_5_beta_8.2,12/03/2024,FALSE,TRUE
6916,CLUJ_5_beta_8.3,12/03/2024,TRUE,FALSE
6917,CLUJ_5_beta_8.4,12/03/2024,FALSE,TRUE
6918,CLUJ_5_beta_9.1,12/03/2024,FALSE,TRUE
6919,CLUJ_5_beta_9.2,12/03/2024,TRUE,FALSE
6920,CLUJ_5_beta_9.3,12/03/2024,TRUE,FALSE
6921,CLUJ_5_beta_9.4,12/03/2024,TRUE,TRUE
6922,CLUJ_5_beta_10.1,12/03/2024,TRUE,TRUE
6923,CLUJ_5_beta_10.2,12/03/2024,TRUE,TRUE
6924,CLUJ_5_beta_10.3,12/03/2024,FALSE,TRUE
6925,CLUJ_5_beta_10.4,12/03/2024,TRUE,FALSE
6926,CLUJ_5_beta_11.1,12/03/2024,FALSE,FALSE
6927,CLUJ_5_beta_11.2,12/03/2024,TRUE,TRUE
6928,CLUJ_5_beta_11.3,12/03/2024,FALSE,TRUE
6929,CLUJ_5_beta_11.4,12/03/2024,FALSE,TRUE
6930,CLUJ_5_beta_12.1,12/03/2024,FALSE,FALSE
6931,CLUJ_5_beta_12.2,12/03/2024,TRUE,FALSE
6932,CLUJ_5_beta_12.3,12/03/2024,TRUE,TRUE
6933,CLUJ_5_beta_12.4,12/03/2024,TRUE,FALSE
6934,CLUJ_5_beta_13.1,12/03/2024,FALSE,FALSE
6935,CLUJ_5_beta_13.2,12/03/2024,FALSE,FALSE
6936,CLUJ_5_beta_13.3,12/03/2024,TRUE,FALSE
6937,CLUJ_5_beta_13.4,12/03/2024,FALSE,FALSE
6938,CLUJ_5_beta_14.1,12/03/2024,TRUE,FALSE
6939,CLUJ_5_beta_14.2,12/03/2024,TRUE,TRUE
6940,CLUJ_5_beta_14.3,12/03/2024,FALSE,TRUE
6941,CLUJ_5_beta_14.4,12/03/2024,TRUE,TRUE
6942,CLUJ_5_beta_15.1,12/03/2024,TRUE,TRUE
6943,CLUJ_5_beta_15.2,12/03/2024,FALSE,FALSE
6944,CLUJ_5_beta_15.3,12/03/2024,FALSE,TRUE
6945,CLUJ_5_beta_15.4,12/03/2024,TRUE,FALSE
6946,CLUJ_5_beta_16.1,12/03/2024,FALSE,TRUE
6947,CLUJ_5_beta_16.2,12/03/2024,FALSE,TRUE
6948,CLUJ_5_beta_16.3,12/03/2024,FALSE,TRUE
6949,CLUJ_5_beta_16.4,12/03/2024,FALSE,FALSE
6950,CLUJ_5_beta_17.1,12/03/2024,FALSE,TRUE
6951,CLUJ_5_beta_17.2,12/03/2024,FALSE,FALSE
6952,CLUJ_5_beta_17.3,12/03/2024,TRUE,TRUE
6953,CLUJ_5_beta_17.4,12/03/2024,FALSE,FALSE
6954,CLUJ_5_beta_18.1,12/03/2024,FALSE,FALSE
6955,CLUJ_5_beta_18.2,12/03/2024,FALSE,FALSE
6956,CLUJ_5_beta_18.3,12/03/2024,FALSE,FALSE
6957,CLUJ_5_beta_18.4,12/03/2024,TRUE,TRUE
6958,CLUJ_5_beta_18.5,12/03/2024,FALSE,TRUE
6959,CLUJ_5_beta_19.1,12/03/2024,TRUE,FALSE
6960,CLUJ_5_beta_19.2,12/03/2024,FALSE,TRUE
6961,CLUJ_5_beta_19.3,12/03/2024,TRUE,FALSE
6962,CLUJ_5_beta_19.4,12/03/2024,FALSE,TRUE
6963,CLUJ_5_beta_19.5,12/03/2024,TRUE,TRUE
6964,CLUJ_5_beta_19.6,12/03/2024,TRUE,FALSE
6965,CLUJ_5_beta_20.1,12/03/2024,FALSE,FALSE
6966,CLUJ_5_beta_20.2,12/03/2024,TRUE,TRUE
6967,CLUJ_5_beta_20.3,12/03/2024,TRUE,FALSE
6968,CLUJ_5_beta_20.4,12/03/2024,FALSE,FALSE
6969,CLUJ_5_beta_21.1,12/03/2024,FALSE,TRUE
6970,CLUJ_5_beta_21.2,12/03/2024,FALSE,TRUE
6971,CLUJ_5_beta_21.3,12/03/2024,TRUE,TRUE
6972,CLUJ_5_beta_21.4,12/03/2024,TRUE,TRUE
6973,CLUJ_5_beta_22.1,12/03/2024,FALSE,FALSE
6974,CLUJ_5_beta_22.2,12/03/2024,TRUE,TRUE
6975,CLUJ_5_beta_22.3,12/03/2024,TRUE,TRUE
6976,CLUJ_5_beta_22.4,12/03/2024,TRUE,FALSE
6977,CLUJ_5_beta_23.1,12/03/2024,FALSE,TRUE
6978,CLUJ_5_beta_23.2,12/03/2024,TRUE,TRUE
6979,CLUJ_5_beta_23.3,12/03/2024,FALSE,FALSE
6980,CLUJ_5_beta_23.4,12/03/2024,FALSE,FALSE
6981,CLUJ_5_beta_24.1,12/03/2024,FALSE,FALSE
6982,CLUJ_5_beta_24.2,12/03/2024,FALSE,TRUE
6983,CLUJ_5_beta_24.3,12/03/2024,FALSE,TRUE
6984,CLUJ_5_beta_24.4,12/03/2024,TRUE,FALSE
6985,CLUJ_5_beta_25.1,12/03/2024,TRUE,FALSE
6986,CLUJ_5_beta_25.2,12/03/2024,TRUE,FALSE
6987,CLUJ_5_beta_25.3,12/03/2024,FALSE,TRUE
6988,CLUJ_5_beta_25.4,12/03/2024,FALSE,TRUE
6989,CLUJ_5_beta_26.1,12/03/2024,TRUE,TRUE
6990,CLUJ_5_beta_26.2,12/03/2024,FALSE,FALSE
6991,CLUJ_5_beta_26.3,12/03/2024,TRUE,TRUE
6992,CLUJ_5_beta_26.4,12/03/2024,TRUE,FALSE
6993,CLUJ_5_beta_27.1,12/03/2024,FALSE,TRUE
6994,CLUJ_5_beta_27.2,12/03/2024,TRUE,FALSE
6995,CLUJ_5_beta_27.3,12/03/2024,TRUE,TRUE
6996,CLUJ_5_beta_27.4,12/03/2024,TRUE,FALSE
6997,CLUJ_5_beta_28.1,12/03/2024,TRUE,FALSE
6998,CLUJ_5_beta_28.2,12/03/2024,FALSE,FALSE
6999,CLUJ_5_beta_28.3,12/03/2024,TRUE,FALSE
7000,CLUJ_5_beta_28.4,12/03/2024,TRUE,FALSE
7001,CLUJ_5_beta_29.1,12/03/2024,TRUE,TRUE
7002,CLUJ_5_beta_29.2,12/03/2024,FALSE,FALSE
7003,CLUJ_5_beta_29.3,12/03/2024,TRUE,FALSE
7004,CLUJ_5_beta_29.4,12/03/2024,FALSE,FALSE
7005,CLUJ_5_beta_30.1,12/03/2024,TRUE,TRUE
7006,CLUJ_5_beta_30.2,12/03/2024,FALSE,TRUE
7007,CLUJ_5_beta_30.3,12/03/2024,TRUE,TRUE
7008,CLUJ_5_beta_30.4,12/03/2024,FALSE,FALSE
7009,CLUJ_5_beta_31.1,12/03/2024,TRUE,TRUE
7010,CLUJ_5_beta_31.2,12/03/2024,TRUE,TRUE
7011,CLUJ_5_beta_31.3,12/03/2024,FALSE,FALSE
7012,CLUJ_5_beta_31.4,12/03/2024,FALSE,FALSE
7013,CLUJ_5_beta_32.1,12/03/2024,FALSE,FALSE
7014,CLUJ_5_beta_32.2,12/03/2024,TRUE,FALSE
7015,CLUJ_5_beta_32.3,12/03/2024,FALSE,FALSE
7016,CLUJ_5_beta_32.4,12/03/2024,TRUE,FALSE
7017,CLUJ_5_beta_33.1,12/03/2024,FALSE,FALSE
7018,CLUJ_5_beta_33.2,12/03/2024,TRUE,FALSE
7019,CLUJ_5_beta_33.3,12/03/2024,TRUE,FALSE
7020,CLUJ_5_beta_33.4,12/03/2024,FALSE,TRUE
7021,CLUJ_5_beta_1.1,13/03/2024,FALSE,TRUE
7022,CLUJ_5_beta_1.2,13/03/2024,TRUE,FALSE
7023,CLUJ_5_beta_1.3,13/03/2024,TRUE,TRUE
7024,CLUJ_5_beta_1.4,13/03/2024,TRUE,TRUE
7025,CLUJ_5_beta_2.1,13/03/2024,FALSE,FALSE
7026,CLUJ_5_beta_2.2,13/03/2024,TRUE,FALSE
7027,CLUJ_5_beta_2.3,13/03/2024,FALSE,TRUE
7028,CLUJ_5_beta_2.4,13/03/2024,FALSE,FALSE
7029,CLUJ_5_beta_3.1,13/03/2024,TRUE,TRUE
7030,CLUJ_5_beta_3.2,13/03/2024,TRUE,TRUE
7031,CLUJ_5_beta_3.3,13/03/2024,FALSE,FALSE
7032,CLUJ_5_beta_3.4,13/03/2024,TRUE,TRUE
7033,CLUJ_5_beta_4.1,13/03/2024,TRUE,FALSE
7034,CLUJ_5_beta_4.2,13/03/2024,FALSE,TRUE
7035,CLUJ_5_beta_4.3,13/03/2024,FALSE,FALSE
7036,CLUJ_5_beta_4.4,13/03/2024,FALSE,FALSE
7037,CLUJ_5_beta_5.1,13/03/2024,TRUE,FALSE
7038,CLUJ_5_beta_5.2,13/03/2024,TRUE,FALSE
7039,CLUJ_5_beta_5.3,13/03/2024,FALSE,FALSE
7040,CLUJ_5_beta_5.4,13/03/2024,TRUE,FALSE
7041,CLUJ_5_beta_6.1,13/03/2024,FALSE,TRUE
7042,CLUJ_5_beta_6.2,13/03/2024,TRUE,TRUE
7043,CLUJ_5_beta_6.3,13/03/2024,TRUE,TRUE
7044,CLUJ_5_beta_6.4,13/03/2024,TRUE,TRUE
7045,CLUJ_5_beta_7.1,13/03/2024,TRUE,TRUE
7046,CLUJ_5_beta_7.2,13/03/2024,FALSE,TRUE
7047,CLUJ_5_beta_7.3,13/03/2024,FALSE,TRUE
7048,CLUJ_5_beta_7.4,13/03/2024,TRUE,TRUE
7049,CLUJ_5_beta_8.1,13/03/2024,FALSE,FALSE
7050,CLUJ_5_beta_8.2,13/03/2024,TRUE,TRUE
7051,CLUJ_5_beta_8.3,13/03/2024,TRUE,FALSE
7052,CLUJ_5_beta_8.4,13/03/2024,TRUE,FALSE
7053,CLUJ_5_beta_9.1,13/03/2024,FALSE,TRUE
7054,CLUJ_5_beta_9.2,13/03/2024,FALSE,FALSE
7055,CLUJ_5_beta_9.3,13/03/2024,TRUE,TRUE
7056,CLUJ_5_beta_9.4,13/03/2024,FALSE,TRUE
7057,CLUJ_5_beta_10.1,13/03/2024,TRUE,FALSE
7058,CLUJ_5_beta_10.2,13/03/2024,TRUE,TRUE
7059,CLUJ_5_beta_10.3,13/03/2024,TRUE,FALSE
7060,CLUJ_5_beta_10.4,13/03/2024,TRUE,FALSE
7061,CLUJ_5_beta_11.1,13/03/2024,TRUE,TRUE
7062,CLUJ_5_beta_11.2,13/03/2024,TRUE,TRUE
7063,CLUJ_5_beta_11.3,13/03/2024,TRUE,FALSE
